source_openalex_author_id,canonical_openalex_author_id,canonical_author,profile_group_size,decision
A5100351842,A5100351842,Lin Zhang,1,Exact DOI-level match
A5100351849,A5100351849,Lin Zhang,1,Exact DOI-level match
A5100351861,A5100351861,Lin Zhang,1,Exact DOI-level match
A5100351886,A5100351886,Lin Zhang,1,Exact DOI-level match
A5100351895,A5100351895,Lin Zhang,1,Exact DOI-level match
A5100351902,A5100351902,Lin Zhang,1,Exact DOI-level match
A5100351913,A5100351913,Lin Zhang,1,Exact DOI-level match
A5100351919,A5100351919,Lin Zhang,1,Exact DOI-level match
A5100351923,A5100351923,Lin Zhang,1,Exact DOI-level match
A5100351924,A5100351924,Lin Zhang,1,Exact DOI-level match
A5100351933,A5100351933,Lin Zhang,1,Exact DOI-level match
A5100351967,A5100351967,Lin Zhang,1,Exact DOI-level match
A5100351970,A5100351970,Lin Zhang,1,Exact DOI-level match
A5100351982,A5100351982,Lin Zhang,1,Exact DOI-level match
A5100352534,A5100352534,Jun Wang,1,Exact DOI-level match
A5100352903,A5100352903,Ming Li,1,Exact DOI-level match
A5100353471,A5100353471,Hao Chen,1,Exact DOI-level match
A5100353481,A5100353481,Hao Chen,1,Exact DOI-level match
A5100353528,A5100353528,Hao Chen,1,Exact DOI-level match
A5100353533,A5100353533,Hao Chen,1,Exact DOI-level match
A5100353545,A5100353545,Hao Chen,1,Exact DOI-level match
A5100353584,A5100353584,Hao Chen,1,Exact DOI-level match
A5100353596,A5100353596,Hao Chen,1,Exact DOI-level match
A5100353612,A5100353612,Hao Chen,1,Exact DOI-level match
A5100353625,A5100353625,Hao Chen,1,Exact DOI-level match
A5100353663,A5100353663,Hao Chen,1,Exact DOI-level match
A5100353666,A5100353666,Hao Chen,1,Exact DOI-level match
A5100353673,A5100353673,Hao Chen,1,Exact DOI-level match
A5100353748,A5100353748,Xin Li,1,Exact DOI-level match
A5100353759,A5100353759,Xin Li,1,Exact DOI-level match
A5100353761,A5100353761,Xin Li,1,Exact DOI-level match
A5100353767,A5100353767,Xin Li,1,Exact DOI-level match
A5100353780,A5100353780,Xin Li,1,Exact DOI-level match
A5100353833,A5100353833,Xin Li,1,Exact DOI-level match
A5100353891,A5100353891,Xin Li,1,Exact DOI-level match
A5100353906,A5100353906,Xin Li,1,Exact DOI-level match
A5100353909,A5100353909,Xin Li,1,Exact DOI-level match
A5100353939,A5100353939,Xin Li,1,Exact DOI-level match
A5100353948,A5100353948,Xin Li,1,Exact DOI-level match
A5100353978,A5100353978,Xin Li,1,Exact DOI-level match
A5100353983,A5100353983,Xin Li,1,Exact DOI-level match
A5100353997,A5100353997,Xin Li,1,Exact DOI-level match
A5100354007,A5100354007,Xin Li,1,Exact DOI-level match
A5100354018,A5100354018,Xin Li,1,Exact DOI-level match
A5100354049,A5100354049,Xin Li,1,Exact DOI-level match
A5100354056,A5100354056,Xin Li,1,Exact DOI-level match
A5100354067,A5100354067,Xin Li,1,Exact DOI-level match
A5100354077,A5100354077,Xin Li,1,Exact DOI-level match
A5100354091,A5100354091,Xin Li,1,Exact DOI-level match
A5100354096,A5100354096,Xin Li,1,Exact DOI-level match
A5100354543,A5100354543,Yang Zhang,1,Exact DOI-level match
A5100354547,A5100354547,Yang Zhang,1,Exact DOI-level match
A5100354550,A5100354550,Yang Zhang,1,Exact DOI-level match
A5100354579,A5100354579,Yang Zhang,1,Exact DOI-level match
A5100354601,A5100354601,Yang Zhang,1,Exact DOI-level match
A5100354611,A5100354611,Yang Zhang,1,Exact DOI-level match
A5100354612,A5100354612,Yang Zhang,1,Exact DOI-level match
A5100354626,A5100354626,Yang Zhang,1,Exact DOI-level match
A5100354630,A5100354630,Yang Zhang,1,Exact DOI-level match
A5100354636,A5100354636,Yang Zhang,1,Exact DOI-level match
A5100354637,A5100354637,Yang Zhang,1,Exact DOI-level match
A5100354648,A5100354648,Yang Zhang,1,Exact DOI-level match
A5100354659,A5100354659,Yang Zhang,1,Exact DOI-level match
A5100354669,A5100354669,Yang Zhang,1,Exact DOI-level match
A5100354674,A5100354674,Yang Zhang,1,Exact DOI-level match
A5100354713,A5100354713,Yang Zhang,1,Exact DOI-level match
A5100354722,A5100354722,Yang Zhang,1,Exact DOI-level match
A5100354725,A5100354725,Yang Zhang,1,Exact DOI-level match
A5100354730,A5100354730,Yang Zhang,1,Exact DOI-level match
A5100355322,A5100355322,Xiaogang Li,1,Exact DOI-level match
A5100355634,A5100355634,Yang Liu,1,Exact DOI-level match
A5100355646,A5100355646,Yang Liu,1,Exact DOI-level match
A5100355668,A5100355668,Yang Liu,1,Exact DOI-level match
A5100355692,A5100355692,Yang Liu,1,Exact DOI-level match
A5100355723,A5100355723,Yang Liu,1,Exact DOI-level match
A5100355734,A5100355734,Yang Liu,1,Exact DOI-level match
A5100355739,A5100355739,Yang Liu,1,Exact DOI-level match
A5100355742,A5100355742,Yang Liu,1,Exact DOI-level match
A5100355756,A5100355756,Yang Liu,1,Exact DOI-level match
A5100355773,A5100355773,Yang Liu,1,Exact DOI-level match
A5100355782,A5100355782,Yang Liu,1,Exact DOI-level match
A5100355887,A5100355887,Yang Liu,1,Exact DOI-level match
A5100355890,A5100355890,Yang Liu,1,Exact DOI-level match
A5100355893,A5100355893,Yang Liu,1,Exact DOI-level match
A5100355922,A5100355922,Yang Liu,1,Exact DOI-level match
A5100355946,A5100355946,Yang Liu,1,Exact DOI-level match
A5100355964,A5100355964,Yang Liu,1,Exact DOI-level match
A5100355976,A5100355976,Yang Liu,1,Exact DOI-level match
A5100356010,A5100356010,Yang Liu,1,Exact DOI-level match
A5100356037,A5100356037,Yang Liu,1,Exact DOI-level match
A5100356044,A5100356044,Yang Liu,1,Exact DOI-level match
A5100356100,A5100356100,Yang Liu,1,Exact DOI-level match
A5100356134,A5100356134,Yang Liu,1,Exact DOI-level match
A5100356140,A5100356140,Yang Liu,1,Exact DOI-level match
A5100356146,A5100356146,Yang Liu,1,Exact DOI-level match
A5100356169,A5100356169,Yang Liu,1,Exact DOI-level match
A5100357448,A5100357448,Yan Li,1,Exact DOI-level match
A5100357875,A5100357875,Yan Li,1,Exact DOI-level match
A5100358022,A5100358022,Jing Zhao,1,Exact DOI-level match
A5100358725,A5100358725,Hong Zhang,1,Exact DOI-level match
A5100358766,A5100358766,Bo Zhang,1,Exact DOI-level match
A5100358862,A5100358862,Yang Liu,1,Exact DOI-level match
A5100358902,A5100358902,Jun Liu,1,Exact DOI-level match
A5100358931,A5100358931,Ying Li,1,Exact DOI-level match
A5100360957,A5100360957,Li Li,1,Exact DOI-level match
A5100360971,A5100360971,Li Li,1,Exact DOI-level match
A5100360989,A5100360989,Li Li,1,Exact DOI-level match
A5100361004,A5100361004,Li Li,1,Exact DOI-level match
A5100361005,A5100361005,Li Li,1,Exact DOI-level match
A5100361020,A5100361020,Li Li,1,Exact DOI-level match
A5100361027,A5100361027,Li Li,1,Exact DOI-level match
A5100361031,A5100361031,Li Li,1,Exact DOI-level match
A5100361041,A5100361041,Li Li,1,Exact DOI-level match
A5100361046,A5100361046,Li Li,1,Exact DOI-level match
A5100361061,A5100361061,Li Li,1,Exact DOI-level match
A5100361063,A5100361063,Li Li,1,Exact DOI-level match
A5100361077,A5100361077,Li Li,1,Exact DOI-level match
A5100361099,A5100361099,Li Li,1,Exact DOI-level match
A5100361104,A5100361104,Li Li,1,Exact DOI-level match
A5100361111,A5100361111,Li Li,1,Exact DOI-level match
A5100361117,A5100361117,Li Li,1,Exact DOI-level match
A5100361131,A5100361131,Li Li,1,Exact DOI-level match
A5100361142,A5100361142,Li Li,1,Exact DOI-level match
A5100361147,A5100361147,Li Li,1,Exact DOI-level match
A5100361182,A5100361182,Li Li,1,Exact DOI-level match
A5100361186,A5100361186,Li Li,1,Exact DOI-level match
A5100361190,A5100361190,Li Li,1,Exact DOI-level match
A5100361194,A5100361194,Li Li,1,Exact DOI-level match
A5100361203,A5100361203,Li Li,1,Exact DOI-level match
A5100361204,A5100361204,Li Li,1,Exact DOI-level match
A5100361210,A5100361210,Li Li,1,Exact DOI-level match
A5100361212,A5100361212,Li Li,1,Exact DOI-level match
A5100361219,A5100361219,Li Li,1,Exact DOI-level match
A5100361237,A5100361237,Li Li,1,Exact DOI-level match
A5100361245,A5100361245,Li Li,1,Exact DOI-level match
A5100361256,A5100361256,Li Li,1,Exact DOI-level match
A5100361257,A5100361257,Li Li,1,Exact DOI-level match
A5100361259,A5100361259,Li Li,1,Exact DOI-level match
A5100361281,A5100361281,Li Li,1,Exact DOI-level match
A5100361285,A5100361285,Li Li,1,Exact DOI-level match
A5100361286,A5100361286,Li Li,1,Exact DOI-level match
A5100361301,A5100361301,Li Li,1,Exact DOI-level match
A5100361304,A5100361304,Li Li,1,Exact DOI-level match
A5100361312,A5100361312,Li Li,1,Exact DOI-level match
A5100361326,A5100361326,Li Li,1,Exact DOI-level match
A5100361334,A5100361334,Li Li,1,Exact DOI-level match
A5100361344,A5100361344,Li Li,1,Exact DOI-level match
A5100361348,A5100361348,Li Li,1,Exact DOI-level match
A5100361351,A5100361351,Li Li,1,Exact DOI-level match
A5100361352,A5100361352,Li Li,1,Exact DOI-level match
A5100361371,A5100361371,Li Li,1,Exact DOI-level match
A5100361387,A5100361387,Li Li,1,Exact DOI-level match
A5100361395,A5100361395,Li Li,1,Exact DOI-level match
A5100361602,A5100361602,Jun Liu,1,Exact DOI-level match
A5100361613,A5100361613,Jun Liu,1,Exact DOI-level match
A5100361633,A5100361633,Jun Li,1,Exact DOI-level match
A5100361638,A5100361638,Jun Li,1,Exact DOI-level match
A5100361663,A5100361663,Jun Li,1,Exact DOI-level match
A5100361689,A5100361689,Jun Li,1,Exact DOI-level match
A5100361693,A5100361693,Jun Liu,1,Exact DOI-level match
A5100361707,A5100361707,Jun Liu,1,Exact DOI-level match
A5100361716,A5100361716,Jun Li,1,Exact DOI-level match
A5100361759,A5100361759,Jun Li,1,Exact DOI-level match
A5100361773,A5100361773,Jun Li,1,Exact DOI-level match
A5100361776,A5100361776,Jun Liu,1,Exact DOI-level match
A5100361781,A5100361781,Jun Li,1,Exact DOI-level match
A5100361797,A5100361797,Jun Liu,1,Exact DOI-level match
A5100361804,A5100361804,Jun Li,1,Exact DOI-level match
A5100361814,A5100361814,Jun Li,1,Exact DOI-level match
A5100361823,A5100361823,Jun Li,1,Exact DOI-level match
A5100361828,A5100361828,Jun Liu,1,Exact DOI-level match
A5100361841,A5100361841,Jun Li,1,Exact DOI-level match
A5100361849,A5100361849,Jun Li,1,Exact DOI-level match
A5100361872,A5100361872,Jun Li,1,Exact DOI-level match
A5100361873,A5100361873,Jun Liu,1,Exact DOI-level match
A5100361885,A5100361885,Jun Liu,1,Exact DOI-level match
A5100361892,A5100361892,Jun Li,1,Exact DOI-level match
A5100361921,A5100361921,­Jun Li­,1,Exact DOI-level match
A5100361923,A5100361923,Jun Li,1,Exact DOI-level match
A5100361950,A5100361950,Jun Li,1,Exact DOI-level match
A5100361956,A5100361956,Jun Li,1,Exact DOI-level match
A5100361966,A5100361966,Jun Li,1,Exact DOI-level match
A5100361979,A5100361979,Jun Liu,1,Exact DOI-level match
A5100361984,A5100361984,Jun Li,1,Exact DOI-level match
A5100361988,A5100361988,Jun Liu,1,Exact DOI-level match
A5100361993,A5100361993,Jun Liu,1,Exact DOI-level match
A5100362013,A5100362013,Jun Li,1,Exact DOI-level match
A5100362017,A5100362017,Jun Li,1,Exact DOI-level match
A5100362023,A5100362023,Jun Li,1,Exact DOI-level match
A5100362036,A5100362036,Jun Li,1,Exact DOI-level match
A5100362041,A5100362041,Jun Li,1,Exact DOI-level match
A5100362042,A5100362042,Jun Liu,1,Exact DOI-level match
A5100362062,A5100362062,Jun Li,1,Exact DOI-level match
A5100362067,A5100362067,Jun Li,1,Exact DOI-level match
A5100362080,A5100362080,Jun Li,1,Exact DOI-level match
A5100362088,A5100362088,Jun Li,1,Exact DOI-level match
A5100362092,A5100362092,Jun Li,1,Exact DOI-level match
A5100362125,A5100362125,Jun Li,1,Exact DOI-level match
A5100362128,A5100362128,Jun Liu,1,Exact DOI-level match
A5100362132,A5100362132,Jun Li,1,Exact DOI-level match
A5100362133,A5100362133,Jun Liu,1,Exact DOI-level match
A5100362156,A5100362156,Jun Li,1,Exact DOI-level match
A5100362988,A5100362988,Yang Wang,1,Exact DOI-level match
A5100364016,A5100364016,Peng Zhang,1,Exact DOI-level match
A5100364021,A5100364021,Peng Zhang,1,Exact DOI-level match
A5100364045,A5100364045,Peng Zhang,1,Exact DOI-level match
A5100364059,A5100364059,Peng Zhang,1,Exact DOI-level match
A5100364068,A5100364068,Peng Zhang,1,Exact DOI-level match
A5100364073,A5100364073,Peng Zhang,1,Exact DOI-level match
A5100364096,A5100364096,Peng Zhang,1,Exact DOI-level match
A5100364119,A5100364119,Peng Zhang,1,Exact DOI-level match
A5100364121,A5100364121,Peng Zhang,1,Exact DOI-level match
A5100364133,A5100364133,Peng Zhang,1,Exact DOI-level match
A5100364153,A5100364153,Peng Zhang,1,Exact DOI-level match
A5100364154,A5100364154,Peng Zhang,1,Exact DOI-level match
A5100364162,A5100364162,Peng Zhang,1,Exact DOI-level match
A5100364185,A5100364185,Peng Zhang,1,Exact DOI-level match
A5100364188,A5100364188,Peng Zhang,1,Exact DOI-level match
A5100364204,A5100364204,Peng Zhang,1,Exact DOI-level match
A5100364206,A5100364206,Peng Zhang,1,Exact DOI-level match
A5100364223,A5100364223,Peng Zhang,1,Exact DOI-level match
A5100364224,A5100364224,Peng Zhang,1,Exact DOI-level match
A5100364225,A5100364225,Peng Zhang,1,Exact DOI-level match
A5100364257,A5100364257,Peng Zhang,1,Exact DOI-level match
A5100364886,A5100364886,Yi Wang,1,Exact DOI-level match
A5100364899,A5100364899,Yi Wang,1,Exact DOI-level match
A5100364910,A5100364910,Yi Wang,1,Exact DOI-level match
A5100364925,A5100364925,Yi Wang,1,Exact DOI-level match
A5100364953,A5100364953,Yi Wang,1,Exact DOI-level match
A5100364960,A5100364960,Yi Wang,1,Exact DOI-level match
A5100364966,A5100364966,Yi Wang,1,Exact DOI-level match
A5100364987,A5100364987,Yi Wang,1,Exact DOI-level match
A5100364988,A5100364988,Yi Wang,1,Exact DOI-level match
A5100365001,A5100365001,Yi Wang,1,Exact DOI-level match
A5100365016,A5100365016,Yi Wang,1,Exact DOI-level match
A5100365024,A5100365024,Yi Wang,1,Exact DOI-level match
A5100365034,A5100365034,Yi Wang,1,Exact DOI-level match
A5100365036,A5100365036,Yi Wang,1,Exact DOI-level match
A5100365038,A5100365038,Yi Wang,1,Exact DOI-level match
A5100365043,A5100365043,Yi Wang,1,Exact DOI-level match
A5100365326,A5100365326,Xin Zhang,1,Exact DOI-level match
A5100367305,A5100367305,Gang Wang,1,Exact DOI-level match
A5100367317,A5100367317,Gang Wang,1,Exact DOI-level match
A5100367328,A5100367328,Gang Wang,1,Exact DOI-level match
A5100367350,A5100367350,Gang Wang,1,Exact DOI-level match
A5100367353,A5100367353,Gang Wang,1,Exact DOI-level match
A5100367356,A5100367356,Gang Wang,1,Exact DOI-level match
A5100367358,A5100367358,Gang Wang,1,Exact DOI-level match
A5100367375,A5100367375,Gang Wang,1,Exact DOI-level match
A5100367379,A5100367379,Gang Wang,1,Exact DOI-level match
A5100367389,A5100367389,Gang Wang,1,Exact DOI-level match
A5100367393,A5100367393,Gang Wang,1,Exact DOI-level match
A5100367415,A5100367415,Gang Wang,1,Exact DOI-level match
A5100367417,A5100367417,Gang Wang,1,Exact DOI-level match
A5100367419,A5100367419,Gang Wang,1,Exact DOI-level match
A5100367421,A5100367421,Gang Wang,1,Exact DOI-level match
A5100367428,A5100367428,Gang Wang,1,Exact DOI-level match
A5100367434,A5100367434,Gang Wang,1,Exact DOI-level match
A5100367447,A5100367447,Gang Wang,1,Exact DOI-level match
A5100367448,A5100367448,Gang Wang,1,Exact DOI-level match
A5100367482,A5100367482,Gang Wang,1,Exact DOI-level match
A5100367994,A5100367994,Na Li,1,Exact DOI-level match
A5100368024,A5100368024,Na Li,1,Exact DOI-level match
A5100368025,A5100368025,Na Li,1,Exact DOI-level match
A5100368030,A5100368030,Na Li,1,Exact DOI-level match
A5100368048,A5100368048,Na Li,1,Exact DOI-level match
A5100368058,A5100368058,Na Li,1,Exact DOI-level match
A5100368064,A5100368064,Na Li,1,Exact DOI-level match
A5100368080,A5100368080,Na Li,1,Exact DOI-level match
A5100368094,A5100368094,Na Li,1,Exact DOI-level match
A5100368108,A5100368108,Na Li,1,Exact DOI-level match
A5100368110,A5100368110,Na Li,1,Exact DOI-level match
A5100368114,A5100368114,Na Li,1,Exact DOI-level match
A5100368118,A5100368118,Na Li,1,Exact DOI-level match
A5100368134,A5100368134,Na Li,1,Exact DOI-level match
A5100368136,A5100368136,Na Li,1,Exact DOI-level match
A5100368157,A5100368157,Na Li,1,Exact DOI-level match
A5100368162,A5100368162,Na Li,1,Exact DOI-level match
A5100368167,A5100368167,Na Li,1,Exact DOI-level match
A5100368193,A5100368193,Na Li,1,Exact DOI-level match
A5100368195,A5100368195,Na Li,1,Exact DOI-level match
A5100368210,A5100368210,Na Li,1,Exact DOI-level match
A5100368211,A5100368211,Na Li,1,Exact DOI-level match
A5100368213,A5100368213,Na Li,1,Exact DOI-level match
A5100368215,A5100368215,Na Li,1,Exact DOI-level match
A5100368885,A5100368885,Xiang Zhang,1,Unresolved abbreviation
A5100369573,A5100369573,Hong Wang,1,Exact DOI-level match
A5100369619,A5100369619,Hong Wang,1,Exact DOI-level match
A5100370326,A5100370326,Jian Wang,1,Exact DOI-level match
A5100370341,A5100370341,Jian Wang,1,Exact DOI-level match
A5100370342,A5100370342,Jian Wang,1,Exact DOI-level match
A5100370348,A5100370348,Jian Wang,1,Exact DOI-level match
A5100370365,A5100370365,Jian Wang,1,Exact DOI-level match
A5100370375,A5100370375,Jian Wang,1,Exact DOI-level match
A5100370382,A5100370382,Jian Wang,1,Exact DOI-level match
A5100370407,A5100370407,Jian Wang,1,Exact DOI-level match
A5100370421,A5100370421,Jian Wang,1,Exact DOI-level match
A5100370424,A5100370424,Jian Wang,1,Exact DOI-level match
A5100370429,A5100370429,Jian Wang,1,Exact DOI-level match
A5100370437,A5100370437,Jian Wang,1,Exact DOI-level match
A5100370458,A5100370458,Jian Wang,1,Exact DOI-level match
A5100370460,A5100370460,Jian Wang,1,Exact DOI-level match
A5100370482,A5100370482,Jian Wang,1,Exact DOI-level match
A5100370498,A5100370498,Jian Wang,1,Exact DOI-level match
A5100370508,A5100370508,Jian Wang,1,Exact DOI-level match
A5100370510,A5100370510,Jian Wang,1,Exact DOI-level match
A5100370514,A5100370514,Jian Wang,1,Exact DOI-level match
A5100370519,A5100370519,Jian Wang,1,Exact DOI-level match
A5100370559,A5100370559,Jian Wang,1,Exact DOI-level match
A5100370562,A5100370562,Jian Wang,1,Exact DOI-level match
A5100370566,A5100370566,Jian Wang,1,Exact DOI-level match
A5100370574,A5100370574,Jian Wang,1,Exact DOI-level match
A5100370588,A5100370588,Jian Wang,1,Exact DOI-level match
A5100370590,A5100370590,Jian Wang,1,Exact DOI-level match
A5100370869,A5100370869,Hong Wang,1,Exact DOI-level match
A5100370871,A5100370871,Hong Wang,1,Exact DOI-level match
A5100370893,A5100370893,Hong Wang,1,Exact DOI-level match
A5100370901,A5100370901,Hong Wang,1,Exact DOI-level match
A5100370911,A5100370911,Hong Wang,1,Exact DOI-level match
A5100370914,A5100370914,Hong Wang,1,Exact DOI-level match
A5100370919,A5100370919,Hong Wang,1,Exact DOI-level match
A5100370939,A5100370939,Hong Wang,1,Exact DOI-level match
A5100370940,A5100370940,Hong Wang,1,Exact DOI-level match
A5100370968,A5100370968,Hong Wang,1,Exact DOI-level match
A5100370972,A5100370972,Hong Wang,1,Exact DOI-level match
A5100370992,A5100370992,Hong Wang,1,Exact DOI-level match
A5100370997,A5100370997,Hong Wang,1,Exact DOI-level match
A5100370998,A5100370998,Hong Wang,1,Exact DOI-level match
A5100371007,A5100371007,Hong Wang,1,Exact DOI-level match
A5100371014,A5100371014,Hong Wang,1,Exact DOI-level match
A5100371016,A5100371016,Hong Wang,1,Exact DOI-level match
A5100372293,A5100372293,Bin Wang,1,Exact DOI-level match
A5100372310,A5100372310,Bin Wang,1,Exact DOI-level match
A5100372311,A5100372311,Bin Wang,1,Exact DOI-level match
A5100372313,A5100372313,Bin Wang,1,Exact DOI-level match
A5100372334,A5100372334,Bin Wang,1,Exact DOI-level match
A5100372343,A5100372343,Bin Wang,1,Exact DOI-level match
A5100372359,A5100372359,Bin Wang,1,Exact DOI-level match
A5100372364,A5100372364,Bin Wang,1,Exact DOI-level match
A5100372375,A5100372375,Bin Wang,1,Exact DOI-level match
A5100372378,A5100372378,Bin Wang,1,Exact DOI-level match
A5100372391,A5100372391,Bin Wang,1,Exact DOI-level match
A5100372408,A5100372408,Bin Wang,1,Exact DOI-level match
